Date,Sensor Glucose (mmol/L),
09/10/2022 21:32,11.9,
09/10/2022 21:37,12.4,
09/10/2022 21:42,12.8,
09/10/2022 21:47,12.8,
09/10/2022 21:52,12.7,
09/10/2022 21:57,12.7,
09/10/2022 22:02,12.8,
09/10/2022 22:07,13,
09/10/2022 22:12,13.2,
09/10/2022 22:17,13.2,
09/10/2022 22:22,13.2,
09/10/2022 22:27,13.3,
09/10/2022 22:32,13.2,
09/10/2022 22:37,13,
09/10/2022 22:42,12.8,
09/10/2022 22:47,12.4,
09/10/2022 22:52,12,
09/10/2022 22:57,11.8,
09/10/2022 23:02,11.6,
09/10/2022 23:07,11.5,
09/10/2022 23:12,11.3,
09/10/2022 23:17,11.2,
09/10/2022 23:22,11,
09/10/2022 23:27,11,
09/10/2022 23:32,10.9,
09/10/2022 23:37,10.6,
09/10/2022 23:42,10.4,
09/10/2022 23:47,10.2,
09/10/2022 23:52,9.5,
09/10/2022 23:52,9.8,
09/10/2022 23:57,9.3,
09/11/2022 00:07,9,
09/11/2022 00:12,8.9,
09/11/2022 00:17,8.8,
09/11/2022 00:22,8.7,
09/11/2022 00:27,8.6,
09/11/2022 00:32,8.4,
09/11/2022 00:37,8.4,
09/11/2022 00:42,8.3,
09/11/2022 00:47,8.2,
09/11/2022 00:52,7.8,
09/11/2022 00:57,7.3,
09/11/2022 01:02,7.2,
09/11/2022 01:07,7,
09/11/2022 01:12,7.2,
09/11/2022 01:17,7.3,
09/11/2022 01:22,7.2,
09/11/2022 01:27,7.2,
09/11/2022 01:32,7,
09/11/2022 01:37,6.9,
09/11/2022 01:42,6.8,
09/11/2022 01:47,6.7,
09/11/2022 01:52,6.7,
09/11/2022 01:57,6.6,
09/11/2022 02:02,6.7,
09/11/2022 02:07,6.7,
09/11/2022 02:12,6.8,
09/11/2022 02:17,6.7,
09/11/2022 02:22,6.5,
09/11/2022 02:27,6.2,
09/11/2022 02:32,6.1,
09/11/2022 02:37,6.1,
09/11/2022 02:42,5.9,
09/11/2022 02:47,5.8,
09/11/2022 02:52,5.7,
09/11/2022 02:57,5.6,
09/11/2022 03:02,5.6,
09/11/2022 03:07,5.6,
09/11/2022 03:12,5.6,
09/11/2022 03:17,5.4,
09/11/2022 03:22,5.3,
09/11/2022 03:27,4.9,
09/11/2022 03:32,4.6,
09/11/2022 03:37,4.4,
09/11/2022 03:42,4.5,
09/11/2022 03:47,4.4,
09/11/2022 03:52,4.2,
09/11/2022 03:57,3.7,
09/11/2022 04:02,3.4,
09/11/2022 04:07,3.3,
09/11/2022 04:12,3.4,
09/11/2022 04:17,3.7,
09/11/2022 04:22,3.8,
09/11/2022 04:27,3.9,
09/11/2022 04:32,3.8,
09/11/2022 04:37,3.8,
09/11/2022 04:42,3.7,
09/11/2022 04:47,3.7,
09/11/2022 04:52,3.7,
09/11/2022 04:57,3.7,
09/11/2022 05:02,3.7,
09/11/2022 05:07,3.9,
09/11/2022 05:12,4,
09/11/2022 05:17,4.1,
09/11/2022 05:22,4.1,
09/11/2022 05:27,4.2,
09/11/2022 05:32,4.3,
09/11/2022 05:37,4.2,
09/11/2022 05:42,4.1,
09/11/2022 05:47,4,
09/11/2022 05:52,3.8,
09/11/2022 05:57,3.8,
09/11/2022 06:02,3.9,
09/11/2022 06:07,4.2,
09/11/2022 06:12,4.5,
09/11/2022 06:17,4.8,
09/11/2022 06:22,4.7,
09/11/2022 06:27,4.6,
09/11/2022 06:32,4.3,
09/11/2022 06:37,4.2,
09/11/2022 06:42,4.2,
09/11/2022 06:47,4.3,
09/11/2022 06:52,4.3,
09/11/2022 06:57,4.3,
09/11/2022 07:02,4.3,
09/11/2022 07:07,4.2,
09/11/2022 07:12,4.1,
09/11/2022 07:17,4,
09/11/2022 07:22,4.1,
09/11/2022 07:27,4.3,
09/11/2022 07:32,4.9,
09/11/2022 07:37,5.4,
09/11/2022 07:42,5.6,
09/11/2022 07:47,5.6,
09/11/2022 07:52,5.2,
09/11/2022 07:57,5.1,
09/11/2022 08:02,5.3,
09/11/2022 08:07,6.1,
09/11/2022 08:12,6.2,
09/11/2022 08:17,5.9,
09/11/2022 08:22,5.7,
09/11/2022 08:27,5.3,
09/11/2022 08:32,4.9,
09/11/2022 08:42,4.7,
09/11/2022 08:47,4.9,
09/11/2022 08:57,5.3,
09/11/2022 09:02,6,
09/11/2022 09:07,6.8,
09/11/2022 09:12,7.3,
09/11/2022 09:17,7.9,
09/11/2022 09:22,8.4,
09/11/2022 09:27,8.8,
09/11/2022 09:32,9.3,
09/11/2022 09:37,9.9,
09/11/2022 09:42,10.4,
09/11/2022 09:47,10.5,
09/11/2022 09:52,10.9,
09/11/2022 09:57,11.2,
09/11/2022 10:02,11.2,
09/11/2022 10:07,11.3,
09/11/2022 10:12,11.2,
09/11/2022 10:17,10.9,
09/11/2022 10:22,10.7,
09/11/2022 10:27,10.5,
09/11/2022 10:32,10.5,
09/11/2022 10:37,10.7,
09/11/2022 10:42,10.8,
09/11/2022 10:47,10.8,
09/11/2022 10:52,10.8,
09/11/2022 10:57,10.6,
09/11/2022 11:02,10.5,
09/11/2022 11:07,10.4,
09/11/2022 11:12,10.1,
09/11/2022 11:17,10,
09/11/2022 11:22,10.1,
09/11/2022 11:27,10.2,
09/11/2022 11:32,10.3,
09/11/2022 11:37,10.5,
09/11/2022 11:42,10.9,
09/11/2022 11:47,11.7,
09/11/2022 11:52,12.4,
09/11/2022 11:57,13.4,
09/11/2022 12:02,14,
09/11/2022 12:07,14,
09/11/2022 12:12,14.4,
09/11/2022 12:17,14.8,
09/11/2022 12:22,15.2,
09/11/2022 12:27,16.5,
09/11/2022 12:32,16.7,
09/11/2022 12:37,16.7,
09/11/2022 12:42,16.4,
09/11/2022 12:47,16.2,
09/11/2022 12:52,16,
09/11/2022 13:07,15.9,
09/11/2022 13:12,15.8,
09/11/2022 13:17,15.8,
09/11/2022 13:22,15.9,
09/11/2022 13:27,15.8,
09/11/2022 13:32,15.6,
09/11/2022 13:37,15.2,
09/11/2022 13:42,15,
09/11/2022 13:47,14.9,
09/11/2022 13:52,14.8,
09/11/2022 13:57,14.5,
09/11/2022 14:02,14.4,
09/11/2022 14:07,14.2,
09/11/2022 14:12,14.3,
09/11/2022 14:17,14.6,
09/11/2022 14:22,14.8,
09/11/2022 14:27,14.7,
09/11/2022 14:32,14.7,
09/11/2022 14:37,14.8,
09/11/2022 14:42,14.8,
09/11/2022 14:47,14.9,
09/11/2022 14:52,12,
09/11/2022 14:57,12,
09/11/2022 15:02,12.3,
09/11/2022 15:07,12.6,
09/11/2022 15:12,12.8,
09/11/2022 15:17,13,
09/11/2022 18:30,13.2,
09/11/2022 18:35,13,
09/11/2022 18:40,12.9,
09/11/2022 18:45,12.8,
09/11/2022 18:50,12.8,
09/11/2022 18:55,12.9,
09/11/2022 19:00,12.8,
09/11/2022 19:05,12.8,
09/11/2022 19:10,12.8,
09/11/2022 19:15,13,
09/11/2022 19:20,13.4,
09/11/2022 19:25,14.1,
09/11/2022 19:30,14.3,
09/11/2022 19:35,14.3,
09/11/2022 19:40,14,
09/11/2022 19:45,13.7,
09/11/2022 19:50,13.3,
09/11/2022 19:55,12.4,
09/11/2022 20:00,11.7,
09/11/2022 20:05,11,
09/11/2022 20:10,9.6,
09/11/2022 20:15,8.9,
09/11/2022 20:20,8.7,
09/11/2022 20:25,8.7,
09/11/2022 20:30,8.5,
09/11/2022 20:35,8.4,
09/11/2022 20:50,8.1,
09/11/2022 21:00,7.7,
09/11/2022 21:05,7.1,
09/11/2022 21:10,6.9,
09/11/2022 21:15,7.2,
09/11/2022 21:20,7.7,
09/11/2022 21:25,8.2,
09/11/2022 21:30,8.8,
09/11/2022 21:35,9.1,
09/11/2022 21:40,9.4,
09/11/2022 21:45,9.6,
09/11/2022 21:50,9.7,
09/11/2022 21:55,9.6,
09/11/2022 22:00,9.4,
09/11/2022 22:05,9.4,
09/11/2022 22:10,9.4,
09/11/2022 22:15,9.3,
09/11/2022 22:20,9,
09/11/2022 22:25,8.8,
09/11/2022 22:30,8.5,
09/11/2022 22:35,10.4,
09/11/2022 22:40,11.3,
09/11/2022 22:45,11.4,
09/11/2022 22:50,11.5,
09/11/2022 22:55,11.4,
09/11/2022 23:00,11.3,
09/11/2022 23:05,11,
09/11/2022 23:10,10.8,
09/11/2022 23:15,10.5,
09/11/2022 23:20,10.1,
09/11/2022 23:25,9.7,
09/11/2022 23:30,9.4,
09/11/2022 23:35,9.5,
09/11/2022 23:40,9.6,
09/11/2022 23:45,9.6,
09/11/2022 23:50,9.7,
09/11/2022 23:55,9.6,
09/12/2022 00:00,9.5,
09/12/2022 00:05,9.4,
09/12/2022 00:10,9.3,
09/12/2022 00:15,9.3,
09/12/2022 00:20,9.1,
09/12/2022 00:25,8.5,
09/12/2022 00:30,8.4,
09/12/2022 00:35,8.3,
09/12/2022 00:40,8.4,
09/12/2022 00:45,8.4,
09/12/2022 00:50,8.2,
09/12/2022 00:55,8,
09/12/2022 01:00,7.9,
09/12/2022 01:05,7.7,
09/12/2022 01:10,7.7,
09/12/2022 01:15,7.5,
09/12/2022 01:20,7.4,
09/12/2022 01:25,7.1,
09/12/2022 01:30,6.9,
09/12/2022 01:35,6.8,
09/12/2022 01:40,6.7,
09/12/2022 01:45,6.4,
09/12/2022 01:50,6.2,
09/12/2022 01:55,6,
09/12/2022 02:00,5.9,
09/12/2022 02:05,5.6,
09/12/2022 02:10,5.2,
09/12/2022 02:15,5,
09/12/2022 02:20,5,
09/12/2022 02:25,6.5,
09/12/2022 02:30,7.3,
09/12/2022 02:35,7.3,
09/12/2022 02:40,7.3,
09/12/2022 02:45,7.2,
09/12/2022 02:50,7.2,
09/12/2022 02:55,7.1,
09/12/2022 03:00,6.9,
09/12/2022 03:05,6.9,
09/12/2022 03:10,6.8,
09/12/2022 03:15,6.7,
09/12/2022 03:20,6.7,
09/12/2022 03:25,6.7,
09/12/2022 03:30,6.6,
09/12/2022 03:35,6.4,
09/12/2022 03:40,6.1,
09/12/2022 03:45,5.7,
09/12/2022 03:50,5.7,
09/12/2022 03:55,5.9,
09/12/2022 04:00,5.9,
09/12/2022 04:05,6.2,
09/12/2022 04:10,6.6,
09/12/2022 04:15,6.7,
09/12/2022 04:20,6.8,
09/12/2022 04:25,6.6,
09/12/2022 04:30,6.4,
09/12/2022 04:35,6.2,
09/12/2022 04:40,6.2,
09/12/2022 04:45,6.2,
09/12/2022 04:50,6.3,
09/12/2022 04:55,6.5,
09/12/2022 05:00,6.6,
09/12/2022 05:05,6.7,
09/12/2022 05:10,6.8,
09/12/2022 05:15,6.9,
09/12/2022 05:20,7.1,
09/12/2022 05:25,7.2,
09/12/2022 05:30,7.3,
09/12/2022 05:35,7.3,
09/12/2022 05:40,7.2,
09/12/2022 05:45,7.1,
09/12/2022 05:50,6.8,
09/12/2022 05:55,6.6,
09/12/2022 06:00,6.5,
09/12/2022 06:05,6.7,
09/12/2022 06:10,6.9,
09/12/2022 06:15,7.2,
09/12/2022 06:20,7.3,
09/12/2022 06:25,7.2,
09/12/2022 06:30,7.2,
09/12/2022 06:35,7.3,
09/12/2022 06:40,7.4,
09/12/2022 06:45,7.8,
09/12/2022 06:50,7.8,
09/12/2022 06:55,7.3,
09/12/2022 07:00,7,
09/12/2022 07:05,7,
09/12/2022 07:10,7.2,
09/12/2022 07:25,7.5,
09/12/2022 07:30,8.1,
09/12/2022 07:40,8.4,
09/12/2022 07:45,8.6,
09/12/2022 07:50,8.4,
09/12/2022 07:55,8.4,
09/12/2022 08:00,8.4,
09/12/2022 08:05,8.6,
09/12/2022 08:10,8.8,
09/12/2022 08:15,9,
09/12/2022 08:20,9.3,
09/12/2022 08:25,9.2,
09/12/2022 08:30,9,
09/12/2022 08:35,8.8,
09/12/2022 08:40,8.7,
09/12/2022 08:45,8.7,
09/12/2022 08:50,9,
09/12/2022 08:55,9.5,
09/12/2022 09:00,10.2,
09/12/2022 09:05,10.7,
09/12/2022 09:10,10.9,
09/12/2022 09:15,11.2,
09/12/2022 09:20,11.4,
09/12/2022 09:25,11.7,
09/12/2022 09:30,12,
09/12/2022 09:35,11.9,
09/12/2022 09:40,11.9,
09/12/2022 09:45,12,
09/12/2022 09:50,12.2,
09/12/2022 09:55,12.5,
09/12/2022 10:00,12.7,
09/12/2022 10:05,12.8,
09/12/2022 10:10,12.7,
09/12/2022 10:15,12.6,
09/12/2022 10:20,12.7,
09/12/2022 10:25,12.7,
09/12/2022 10:30,12.8,
09/12/2022 10:35,12.9,
09/12/2022 10:40,13,
09/12/2022 10:45,13,
09/12/2022 10:50,12.5,
09/12/2022 10:55,11.9,
09/12/2022 11:00,11.3,
09/12/2022 11:05,10.9,
09/12/2022 11:10,11,
09/12/2022 11:15,11.2,
09/12/2022 11:25,11.6,
09/12/2022 11:30,12,
09/12/2022 11:35,12.6,
09/12/2022 11:40,12.4,
09/12/2022 11:45,12,
09/12/2022 11:50,11.2,
09/12/2022 11:55,10.6,
09/12/2022 12:00,10.1,
09/12/2022 12:05,9.5,
09/12/2022 12:10,9.3,
09/12/2022 12:15,8.8,
09/12/2022 12:20,8.4,
09/12/2022 12:25,8.5,
09/12/2022 12:30,8.9,
09/12/2022 12:35,9.3,
09/12/2022 12:40,9.4,
09/12/2022 12:45,9.4,
09/12/2022 12:50,9.4,
09/12/2022 12:55,9.5,
09/12/2022 13:00,9.5,
09/12/2022 13:05,9.4,
09/12/2022 13:10,9.1,
09/12/2022 13:15,8.3,
09/12/2022 13:20,7.2,
09/12/2022 13:25,6.7,
09/12/2022 13:30,6.1,
09/12/2022 13:35,5.6,
09/12/2022 13:40,5.2,
09/12/2022 13:45,4.8,
09/12/2022 13:50,4.3,
09/12/2022 13:55,3.9,
09/12/2022 14:00,3.8,
09/12/2022 14:05,3.6,
09/12/2022 14:10,3.7,
09/12/2022 14:15,3.8,
09/12/2022 14:20,4,
09/12/2022 14:25,4.2,
09/12/2022 14:30,4.4,
09/12/2022 14:35,4.8,
09/12/2022 14:40,5.1,
09/12/2022 14:45,5,
09/12/2022 14:50,4.7,
09/12/2022 14:55,4.3,
09/12/2022 15:00,3.8,
09/12/2022 15:05,3.6,
09/12/2022 15:10,3.9,
09/12/2022 15:15,4.1,
09/12/2022 15:20,4.2,
09/12/2022 15:25,4.3,
09/12/2022 15:30,4.7,
09/12/2022 15:35,5.1,
09/12/2022 15:40,5.7,
09/12/2022 15:45,6.1,
09/12/2022 15:50,6.6,
09/12/2022 15:55,7.3,
09/12/2022 16:00,8,
09/12/2022 16:05,8.9,
09/12/2022 16:10,9.5,
09/12/2022 16:15,10.4,
09/12/2022 16:20,10.7,
09/12/2022 16:25,11,
09/12/2022 16:30,11,
09/12/2022 16:35,10.9,
09/12/2022 16:40,11.1,
09/12/2022 16:45,11.3,
09/12/2022 16:50,11.3,
09/12/2022 16:55,11,
09/12/2022 17:00,10.9,
09/12/2022 17:05,11.3,
09/12/2022 17:10,11.8,
09/12/2022 17:15,12,
09/12/2022 17:20,12,
09/12/2022 17:25,12.1,
09/12/2022 17:30,12.1,
09/12/2022 17:35,12.3,
09/12/2022 17:40,12.2,
09/12/2022 17:45,11.8,
09/12/2022 17:50,11.5,
09/12/2022 17:55,11.3,
09/12/2022 18:00,11.3,
09/12/2022 18:05,11.4,
09/12/2022 18:10,11.4,
09/12/2022 18:15,11.3,
09/12/2022 18:20,10.9,
09/12/2022 18:25,10.5,
09/12/2022 18:30,10,
09/12/2022 18:35,10.1,
09/12/2022 18:40,10.3,
09/12/2022 18:45,10.5,
09/12/2022 18:50,10.5,
09/12/2022 18:55,10.4,
09/12/2022 19:05,10.4,
09/12/2022 19:10,10.4,
09/12/2022 19:15,10.4,
09/12/2022 19:20,10.6,
09/12/2022 19:25,10.8,
09/12/2022 19:30,10.6,
09/12/2022 19:35,10.4,
09/12/2022 19:40,10.4,
09/12/2022 19:45,10.5,
09/12/2022 19:50,10.7,
09/12/2022 19:55,10.7,
09/12/2022 20:00,10.5,
09/12/2022 20:05,9.9,
09/12/2022 20:10,9,
09/12/2022 20:15,8.3,
09/12/2022 20:20,7.7,
09/12/2022 20:25,7.3,
09/12/2022 20:30,7.2,
09/12/2022 20:35,7.2,
09/12/2022 20:40,7.4,
09/12/2022 20:45,7.5,
09/12/2022 20:50,7.7,
09/12/2022 20:55,7.9,
09/12/2022 21:00,8,
09/12/2022 21:05,8,
09/12/2022 21:10,7.9,
09/12/2022 21:15,7.6,
09/12/2022 21:20,7.3,
09/12/2022 21:25,7.2,
09/12/2022 21:30,7,
09/12/2022 21:35,6.8,
09/12/2022 21:40,6.8,
09/12/2022 21:45,6.5,
09/12/2022 21:50,6.3,
09/12/2022 21:55,6.1,
09/12/2022 22:00,5.8,
09/12/2022 22:05,5.5,
09/12/2022 22:10,5.2,
09/12/2022 22:15,4.9,
09/12/2022 22:20,4.7,
09/12/2022 22:25,4.5,
09/12/2022 22:30,4.3,
09/12/2022 22:35,4.3,
09/12/2022 22:40,4.4,
09/12/2022 22:45,4.8,
09/12/2022 22:50,5.7,
09/12/2022 22:55,6.9,
09/12/2022 23:00,7.6,
09/12/2022 23:05,8.1,
09/12/2022 23:10,8.3,
09/12/2022 23:15,8.4,
09/12/2022 23:20,8,
09/12/2022 23:25,7.7,
09/12/2022 23:30,7.4,
09/12/2022 23:35,7.2,
09/12/2022 23:40,7.2,
09/12/2022 23:45,7.3,
09/12/2022 23:50,7.4,
09/12/2022 23:55,7.4,
09/13/2022 00:00,7.4,
09/13/2022 00:05,7.3,
09/13/2022 00:10,7.2,
09/13/2022 00:15,7.1,
09/13/2022 00:35,6.8,
09/13/2022 00:40,6.5,
09/13/2022 00:45,6.3,
09/13/2022 00:50,6.2,
09/13/2022 00:55,6.3,
09/13/2022 01:00,6.3,
09/13/2022 01:05,6.7,
09/13/2022 01:10,7.4,
09/13/2022 01:15,8.9,
09/13/2022 01:20,10.1,
09/13/2022 01:25,10.8,
09/13/2022 01:30,11.1,
09/13/2022 01:35,11.3,
09/13/2022 01:40,11.3,
09/13/2022 01:45,10.9,
09/13/2022 01:50,10.7,
09/13/2022 01:55,10.6,
09/13/2022 02:00,10.8,
09/13/2022 02:05,11,
09/13/2022 02:10,11.1,
09/13/2022 02:15,11,
09/13/2022 02:20,10.7,
09/13/2022 02:25,10.2,
09/13/2022 02:30,9.9,
09/13/2022 02:35,9.5,
09/13/2022 02:40,9.5,
09/13/2022 02:45,9.5,
09/13/2022 02:50,9.6,
09/13/2022 02:55,9.7,
09/13/2022 03:00,9.7,
09/13/2022 03:05,9.7,
09/13/2022 03:10,9.8,
09/13/2022 03:15,9.8,
09/13/2022 03:20,9.9,
09/13/2022 03:25,9.9,
09/13/2022 03:30,9.7,
09/13/2022 03:35,9.2,
09/13/2022 03:40,9,
09/13/2022 03:45,9.1,
09/13/2022 03:50,9.3,
09/13/2022 03:55,9.4,
09/13/2022 04:00,9.3,
09/13/2022 04:05,9.3,
09/13/2022 04:10,9.3,
09/13/2022 04:15,9.3,
09/13/2022 04:20,9.4,
09/13/2022 04:25,9.4,
09/13/2022 04:30,9.4,
09/13/2022 04:35,9.4,
09/13/2022 04:40,9.3,
09/13/2022 04:45,9.2,
09/13/2022 04:50,9,
09/13/2022 04:55,9,
09/13/2022 05:00,9,
09/13/2022 05:05,9,
09/13/2022 05:10,9,
09/13/2022 05:15,9,
09/13/2022 05:20,9.2,
09/13/2022 05:25,9.2,
09/13/2022 05:30,9.3,
09/13/2022 05:35,9.4,
09/13/2022 05:40,9.6,
09/13/2022 05:45,9.8,
09/13/2022 05:50,9.7,
09/13/2022 05:55,9.8,
09/13/2022 06:00,9.8,
09/13/2022 06:05,9.7,
09/13/2022 06:10,9.8,
09/13/2022 06:15,9.9,
09/13/2022 06:20,9.9,
09/13/2022 06:25,12.7,
09/13/2022 06:30,12.7,
09/13/2022 06:35,12.5,
09/13/2022 06:40,12.2,
09/13/2022 06:45,11.7,
09/13/2022 06:50,11.4,
09/13/2022 07:10,11.7,
09/13/2022 07:15,12.2,
09/13/2022 07:20,14.4,
09/13/2022 07:25,14.9,
09/13/2022 07:30,15.3,
09/13/2022 07:35,15.4,
09/13/2022 07:40,15.7,
09/13/2022 07:45,16,
09/13/2022 07:55,15.7,
09/13/2022 08:00,15.4,
09/13/2022 08:05,14.8,
09/13/2022 08:10,13.8,
09/13/2022 08:15,13.2,
09/13/2022 08:20,12.6,
09/13/2022 08:25,11.9,
09/13/2022 08:30,11.6,
09/13/2022 08:35,11.1,
09/13/2022 08:40,10.6,
09/13/2022 08:45,10.2,
09/13/2022 08:50,9.7,
09/13/2022 08:55,9,
09/13/2022 09:00,8.9,
09/13/2022 09:05,9.2,
09/13/2022 09:10,9.7,
09/13/2022 09:15,10,
09/13/2022 09:20,10.2,
09/13/2022 09:25,10.5,
09/13/2022 09:30,10.5,
09/13/2022 09:35,10.3,
09/13/2022 09:40,9.2,
09/13/2022 09:45,9.2,
09/13/2022 09:50,9.4,
09/13/2022 10:00,9.4,
09/13/2022 10:05,9.5,
09/13/2022 10:10,9.5,
09/13/2022 10:25,9.3,
09/13/2022 10:30,9.2,
09/13/2022 10:35,9,
09/13/2022 10:40,8.4,
09/13/2022 10:45,7.9,
09/13/2022 10:50,6.8,
09/13/2022 10:55,6.2,
09/13/2022 11:00,5.5,
09/13/2022 11:05,5,
09/13/2022 11:15,4.9,
09/13/2022 11:20,5.4,
09/13/2022 11:30,6.2,
09/13/2022 11:35,6.4,
09/13/2022 11:40,6.2,
09/13/2022 11:45,6,
09/13/2022 11:50,6.2,
09/13/2022 11:55,6.9,
09/13/2022 12:00,8.2,
09/13/2022 12:05,9.2,
09/13/2022 12:10,9.8,
09/13/2022 12:15,10.2,
09/13/2022 12:20,10.3,
09/13/2022 12:25,10.4,
09/13/2022 12:30,10.6,
09/13/2022 12:35,11.2,
09/13/2022 12:40,11.5,
09/13/2022 12:45,11.6,
09/13/2022 12:50,11.8,
09/13/2022 12:55,11.8,
09/13/2022 13:00,12.9,
09/13/2022 13:05,13.3,
09/13/2022 13:10,13.7,
09/13/2022 13:15,14,
09/13/2022 13:20,14.2,
09/13/2022 13:25,13.9,
09/13/2022 13:35,13.7,
09/13/2022 13:40,13.5,
09/13/2022 13:45,13.4,
09/13/2022 13:50,13.3,
09/13/2022 13:55,12.9,
09/13/2022 14:00,12.5,
09/13/2022 14:05,12.6,
09/13/2022 14:10,12.9,
09/13/2022 14:15,13.2,
09/13/2022 14:20,13.4,
09/13/2022 14:25,13.5,
09/13/2022 14:30,13.4,
09/13/2022 14:35,13.4,
09/13/2022 14:40,13.3,
09/13/2022 14:45,13,
09/13/2022 14:50,13,
09/13/2022 14:55,12.9,
09/13/2022 15:00,12.4,
09/13/2022 15:05,12.3,
09/13/2022 15:10,11.9,
09/13/2022 15:15,11.3,
09/13/2022 15:20,10.9,
09/13/2022 15:25,10.7,
09/13/2022 15:30,10.6,
09/13/2022 15:35,10.4,
09/13/2022 15:40,10.2,
09/13/2022 15:45,9.8,
09/13/2022 15:50,9.4,
09/13/2022 15:55,9.2,
09/13/2022 16:00,8.8,
09/13/2022 16:05,8.3,
09/13/2022 16:10,8,
09/13/2022 16:15,7.5,
09/13/2022 16:20,6.9,
09/13/2022 16:25,6.3,
09/13/2022 16:30,6.4,
09/13/2022 16:35,6.5,
09/13/2022 16:40,7.2,
09/13/2022 16:45,7.4,
09/13/2022 16:50,7.5,
09/13/2022 16:55,7.2,
09/13/2022 17:00,6.4,
09/13/2022 17:05,5.1,
09/13/2022 17:15,4.6,
09/13/2022 17:20,4.3,
09/13/2022 17:25,4.2,
09/13/2022 17:30,4.3,
09/13/2022 17:35,4.3,
09/13/2022 17:40,4.6,
09/13/2022 17:45,4.8,
09/13/2022 17:50,4.9,
09/13/2022 17:55,5,
09/13/2022 18:00,5.2,
09/13/2022 18:05,5.4,
09/13/2022 18:10,5.5,
09/13/2022 18:15,5.5,
09/13/2022 18:20,5.4,
09/13/2022 18:25,5.3,
09/13/2022 18:30,5.3,
09/13/2022 18:35,5.4,
09/13/2022 18:40,5.7,
09/13/2022 18:45,6.4,
09/13/2022 18:50,6.7,
09/13/2022 18:55,7.1,
09/13/2022 19:00,6.9,
09/13/2022 19:05,6.5,
09/13/2022 19:10,6.3,
09/13/2022 19:15,6.2,
09/13/2022 19:20,6.2,
09/13/2022 19:25,6.3,
09/13/2022 19:30,6.5,
09/13/2022 19:35,6.9,
09/13/2022 19:40,7.6,
09/13/2022 19:45,7.9,
09/13/2022 19:50,8.1,
09/13/2022 19:55,8.2,
09/13/2022 20:00,8,
09/13/2022 20:05,8.3,
09/13/2022 20:10,8.8,
09/13/2022 20:15,9.5,
09/13/2022 20:20,10.3,
09/13/2022 20:25,10.9,
09/13/2022 20:30,11.2,
09/13/2022 20:35,11.3,
09/13/2022 20:40,11.3,
09/13/2022 20:45,11.4,
09/13/2022 20:50,11.8,
09/13/2022 20:55,12.4,
09/13/2022 21:00,12.9,
09/13/2022 21:05,13.2,
09/13/2022 21:10,13.4,
09/13/2022 21:15,13.5,
09/13/2022 21:20,13.7,
09/13/2022 21:25,13.9,
09/13/2022 21:30,14,
09/13/2022 21:35,14,
09/13/2022 21:40,14,
09/13/2022 21:45,14.3,
09/13/2022 21:50,14.7,
09/13/2022 21:55,15.1,
09/13/2022 22:00,15.2,
09/13/2022 22:05,15.2,
09/13/2022 22:10,15.1,
09/13/2022 22:15,14.9,
09/13/2022 22:20,14.8,
09/13/2022 22:25,14.8,
09/13/2022 22:30,14.8,
09/13/2022 22:35,14.8,
09/13/2022 22:40,14.9,
09/13/2022 22:45,15,
09/13/2022 22:50,14.9,
09/13/2022 22:55,14.7,
09/13/2022 23:00,14.3,
09/13/2022 23:05,13.9,
09/13/2022 23:10,13.5,
09/13/2022 23:15,13.6,
09/13/2022 23:20,13.8,
09/13/2022 23:25,14.2,
09/13/2022 23:30,14.7,
09/13/2022 23:35,15.3,
09/13/2022 23:40,15.7,
09/13/2022 23:45,15.8,
09/13/2022 23:50,15.8,
09/13/2022 23:55,15.6,
09/14/2022 00:00,15.3,
09/14/2022 00:05,15,
09/14/2022 00:10,14.6,
09/14/2022 00:15,14.2,
09/14/2022 00:20,14,
09/14/2022 00:25,14,
09/14/2022 00:30,14.2,
09/14/2022 00:35,14.3,
09/14/2022 00:40,14.6,
09/14/2022 00:45,15.2,
09/14/2022 00:50,16.7,
09/14/2022 00:55,16.4,
09/14/2022 01:00,15.7,
09/14/2022 01:05,15.3,
09/14/2022 01:10,14.8,
09/14/2022 01:15,14.6,
09/14/2022 01:20,14.5,
09/14/2022 01:25,14.5,
09/14/2022 01:30,14.6,
09/14/2022 01:35,14.7,
09/14/2022 01:40,14.8,
09/14/2022 01:45,14.9,
09/14/2022 01:50,14.8,
09/14/2022 01:55,14.6,
09/14/2022 02:00,14.5,
09/14/2022 02:05,14.5,
09/14/2022 02:10,14.6,
09/14/2022 02:15,14.6,
09/14/2022 02:20,14.5,
09/14/2022 02:25,14.3,
09/14/2022 02:30,14,
09/14/2022 02:35,13.8,
09/14/2022 02:40,13.7,
09/14/2022 02:45,13.7,
09/14/2022 02:50,13.8,
09/14/2022 02:55,13.8,
09/14/2022 03:00,13.7,
09/14/2022 03:05,13.8,
09/14/2022 03:10,13.9,
09/14/2022 03:15,14,
09/14/2022 03:20,13.9,
09/14/2022 03:25,13.8,
09/14/2022 03:30,13.5,
09/14/2022 03:35,13.3,
09/14/2022 03:40,14,
09/14/2022 03:45,14.1,
09/14/2022 03:50,13.8,
09/14/2022 03:55,13.6,
09/14/2022 04:00,13.4,
09/14/2022 04:05,13.2,
09/14/2022 04:10,12.9,
09/14/2022 04:15,12.8,
09/14/2022 04:20,12.7,
09/14/2022 04:25,12.6,
